Rk,Player,PPR,Day,G#,Week,Date,Age,Team,Home_Away,Opp,Result,Pos.,PFR_Id
,Luke Musgrave,2.9,Sun,7,8,2023-10-29,23-057,GNB,Home,MIN,L 10-24,TE,MusgLu00
,Andrew Ogletree,2.9,Sun,9,9,2023-11-05,25-100,IND,Away,CAR,W 27-13,TE,OgleAn00
,K.J. Osborn,2.9,Sun,17,18,2024-01-07,26-211,MIN,Away,DET,L 20-30,WR,OsboKJ00
,Chris Rodriguez,2.9,Sun,13,13,2023-12-03,23-068,WAS,Home,MIA,L 15-45,RB,RodrCh00
,Rashid Shaheed,2.9,Sun,11,12,2023-11-26,25-087,NOR,Away,ATL,L 15-24,WR,ShahRa00
,Laviska Shenault Jr.,2.9,Sun,4,4,2023-10-01,24-361,CAR,Home,MIN,L 13-21,WR,ShenLa00
,Laviska Shenault Jr.,2.9,Sun,10,11,2023-11-19,25-045,CAR,Home,DAL,L 10-33,WR,ShenLa00
,Trevor Siemian,2.9,Sun,17,18,2024-01-07,32-012,NYJ,Away,NWE,W 17-3,QB,SiemTr00
,Isaiah Spiller,2.9,Sun,16,17,2023-12-31,22-144,LAC,Away,DEN,L 9-16,RB,SpilIs00
,Rhamondre Stevenson,2.9,Sun,12,13,2023-12-03,25-283,NWE,Home,LAC,L 0-6,RB,StevRh00
,Patrick Taylor,2.9,Sun,12,13,2023-12-03,25-218,GNB,Home,KAN,W 27-19,RB,TaylPa01
,C.J. Uzomah,2.9,Sun,7,8,2023-10-29,30-288,NYJ,Away,NYG,W 13-10 (OT),TE,UzomC.00
,Ke'Shawn Vaughn,2.9,Sun,4,4,2023-10-01,26-150,TAM,Away,NOR,W 26-9,RB,VaugKe00
,Zamir White,2.9,Sun,6,6,2023-10-15,24-027,LVR,Home,NWE,W 21-17,RB,WhitZa01
,Jamaal Williams,2.9,Mon,2,2,2023-09-18,28-168,NOR,Away,CAR,W 20-17,RB,WillJa06
,Nate Adkins,2.8,Sun,4,4,2023-10-01,24-084,DEN,Away,CHI,W 31-28,TE,AdkiNa00
,Braxton Berrios,2.8,Sun,8,8,2023-10-29,28-023,MIA,Home,NWE,W 31-17,WR,BerrBr00
,Chris Brooks,2.8,Sun,6,6,2023-10-15,23-277,MIA,Home,CAR,W 42-21,RB,BrooCh00
,Ty Chandler,2.8,Sun,1,1,2023-09-10,25-121,MIN,Home,TAM,L 17-20,RB,ChanTy01
,DJ Chark,2.8,Sun,14,15,2023-12-17,27-085,CAR,Home,ATL,W 9-7,WR,CharDJ00
,DJ Chark,2.8,Sun,16,17,2023-12-31,27-099,CAR,Away,JAX,L 0-26,WR,CharDJ00
,Chase Claypool,2.8,Sun,14,15,2023-12-17,25-163,MIA,Home,NYJ,W 30-0,WR,ClayCh01
,Randall Cobb,2.8,Sun,4,4,2023-10-01,33-040,NYJ,Home,KAN,L 20-23,WR,CobbRa00
,Dalvin Cook,2.8,Sun,4,4,2023-10-01,28-052,NYJ,Home,KAN,L 20-23,RB,CookDa01
,River Cracraft,2.8,Sun,17,18,2024-01-07,29-067,MIA,Home,BUF,L 14-21,WR,CracRi00
,DeeJay Dallas,2.8,Sun,1,1,2023-09-10,24-359,SEA,Home,LAR,L 13-30,RB,DallDe00
,Devin Duvernay,2.8,Sun,4,4,2023-10-01,26-019,BAL,Away,CLE,W 28-3,WR,DuveDe00
,Brandin Echols,2.8,Sun,10,11,2023-11-19,26-034,NYJ,Away,BUF,L 6-32,CB,EchoBr00
,Gus Edwards,2.8,Sat,17,18,2024-01-06,28-268,BAL,Home,PIT,L 10-17,RB,EdwaGu00
,Kenneth Gainwell,2.8,Sun,13,14,2023-12-10,24-271,PHI,Away,DAL,L 13-33,RB,GainKe00
,Mike Gesicki,2.8,Sun,3,3,2023-09-24,27-356,NWE,Away,NYJ,W 15-10,TE,GesiMi00
,Breece Hall,2.8,Sun,14,15,2023-12-17,22-200,NYJ,Away,MIA,L 0-30,RB,HallBr03
,Isaiah Hodgins,2.8,Sun,16,17,2023-12-31,25-071,NYG,Home,LAR,L 25-26,WR,HodgIs00
,KhaDarel Hodge,2.8,Sun,13,14,2023-12-10,28-341,ATL,Home,TAM,L 25-29,WR,HodgKh00
,Xavier Hutchinson,2.8,Sun,15,16,2023-12-24,23-206,HOU,Home,CLE,L 22-36,WR,HutcXa00
,Xavier Hutchinson,2.8,Sun,16,17,2023-12-31,23-213,HOU,Home,TEN,W 26-3,WR,HutcXa00
,Alec Ingold,2.8,Sun,16,17,2023-12-31,27-175,MIA,Away,BAL,L 19-56,FB,IngoAl01
,Quentin Johnston,2.8,Sun,4,4,2023-10-01,22-025,LAC,Home,LVR,W 24-17,WR,JohnQu02
,Lucas Krull,2.8,Sat,14,15,2023-12-16,25-158,DEN,Away,DET,L 17-42,TE,KrulLu00
,Rondale Moore,2.8,Sun,14,15,2023-12-17,23-191,ARI,Home,SFO,L 29-45,WR,MoorRo02
,Foster Moreau,2.8,Sun,13,14,2023-12-10,26-218,NOR,Home,CAR,W 28-6,TE,MoreFo00
,Johnny Mundt,2.8,Sun,9,9,2023-11-05,28-347,MIN,Away,ATL,W 31-28,TE,MundJo00
,Johnny Mundt,2.8,Sun,10,10,2023-11-12,28-354,MIN,Home,NOR,W 27-19,TE,MundJo00
,Dameon Pierce,2.8,Sun,11,12,2023-11-26,23-280,HOU,Home,JAX,L 21-24,RB,PierDa01
,Miles Sanders,2.8,Sun,11,12,2023-11-26,26-209,CAR,Away,TEN,L 10-17,RB,SandMi01
,Irv Smith Jr.,2.8,Sun,11,12,2023-11-26,25-109,CIN,Home,PIT,L 10-16,TE,SmitIr01
,Equanimeous St. Brown,2.8,Sun,17,18,2024-01-07,27-099,CHI,Away,GNB,L 9-17,WR,St.BEq00
,Kadarius Toney,2.8,Sun,9,9,2023-11-05,24-282,KAN,Home,MIA,W 21-14,WR,ToneKa00
,Justin Watson,2.8,Sun,13,14,2023-12-10,27-250,KAN,Home,BUF,L 17-20,WR,WatsJu01
,Michael Wilson,2.8,Sun,5,5,2023-10-08,23-227,ARI,Home,CIN,L 20-34,WR,WilsMi02
,Mo Alie-Cox,2.7,Sun,5,5,2023-10-08,30-019,IND,Home,TEN,W 23-16,TE,AlieMo00
,Tutu Atwell,2.7,Sun,10,11,2023-11-19,24-043,LAR,Home,SEA,W 17-16,WR,AtweTu00
,John Bates,2.7,Sun,8,8,2023-10-29,25-357,WAS,Home,PHI,L 31-38,TE,BateJo00
,David Bell,2.7,Thu,16,17,2023-12-28,23-014,CLE,Home,NYJ,W 37-20,WR,BellDa02
,Matt Breida,2.7,Sun,8,8,2023-10-29,28-243,NYG,Home,NYJ,L 10-13 (OT),RB,BreiMa00
,Derius Davis,2.7,Sun,9,10,2023-11-12,23-062,LAC,Home,DET,L 38-41,WR,DaviDe02
,Emari Demercado,2.7,Sun,6,6,2023-10-15,24-268,ARI,Away,LAR,L 9-26,RB,DemeEm00
,Tommy DeVito,2.7,Mon,15,16,2023-12-25,25-140,NYG,Away,PHI,L 25-33,QB,DeViTo00
,AJ Dillon,2.7,Sun,16,17,2023-12-31,25-243,GNB,Away,MIN,W 33-10,RB,DillAJ00
,Rico Dowdle,2.7,Sun,4,4,2023-10-01,25-109,DAL,Home,NWE,W 38-3,RB,DowdRi01
,Alex Erickson,2.7,Sun,11,12,2023-11-26,31-020,LAC,Home,BAL,L 10-20,WR,EricAl01
,Kenneth Gainwell,2.7,Sun,6,6,2023-10-15,24-215,PHI,Away,NYJ,L 14-20,RB,GainKe00
,Xavier Gipson,2.7,Sun,4,4,2023-10-01,22-207,NYJ,Home,KAN,L 20-23,WR,GipsXa00
,Xavier Gipson,2.7,Sun,15,16,2023-12-24,22-291,NYJ,Home,WAS,W 30-28,WR,GipsXa00
,C.J. Ham,2.7,Sun,1,1,2023-09-10,30-050,MIN,Home,TAM,L 17-20,FB,HamxC.00
,Tyler Higbee,2.7,Sun,10,11,2023-11-19,30-322,LAR,Home,SEA,W 17-16,TE,HigbTy00
,Trenton Irwin,2.7,Sun,4,4,2023-10-01,27-295,CIN,Away,TEN,L 3-27,WR,IrwiTr00
,Richie James,2.7,Sun,14,15,2023-12-17,28-103,KAN,Away,NWE,W 27-17,WR,JameRi00
,D'Ernest Johnson,2.7,Sun,2,2,2023-09-17,27-202,JAX,Home,KAN,L 9-17,RB,JohnDE04
,Diontae Johnson,2.7,Sun,9,10,2023-11-12,27-130,PIT,Home,GNB,W 23-19,WR,JohnDi01
,Aaron Jones,2.7,Sun,10,11,2023-11-19,28-352,GNB,Home,LAC,W 23-20,RB,JoneAa00
,Tony Jones,2.7,Sun,9,9,2023-11-05,25-346,ARI,Away,CLE,L 0-27,RB,JoneTo04
,Joshua Kelley,2.7,Sun,3,3,2023-09-24,25-308,LAC,Away,MIN,W 28-24,RB,KellJo01
,Charlie Kolar,2.7,Mon,15,16,2023-12-25,24-318,BAL,Away,SFO,W 33-19,TE,KolaCh00
,Allen Lazard,2.7,Sun,9,10,2023-11-12,27-336,NYJ,Away,LVR,L 12-16,WR,LazaAl00
,John Metchie,2.7,Sun,2,2,2023-09-17,23-061,HOU,Home,IND,L 20-31,WR,MetcJo00
,Marvin Mims,2.7,Sun,17,18,2024-01-07,21-294,DEN,Away,LVR,L 14-27,WR,MimsMa00
,Ty Montgomery,2.7,Thu,13,14,2023-12-07,30-319,NWE,Away,PIT,W 21-18,RB,MontTy01
,Latavius Murray,2.7,Mon,1,1,2023-09-11,33-236,BUF,Away,NYJ,L 16-22 (OT),RB,MurrLa00
,Josh Oliver,2.7,Sun,16,17,2023-12-31,26-285,MIN,Home,GNB,L 10-33,TE,OlivJo00
,Cordarrelle Patterson,2.7,Sun,12,13,2023-12-03,32-261,ATL,Away,NYJ,W 13-8,RB,PattCo00
,Donovan Peoples-Jones,2.7,Sun,13,14,2023-12-10,24-294,DET,Away,CHI,L 13-28,WR,PeopDo00
,MyCole Pruitt,2.7,Sun,17,18,2024-01-07,31-289,ATL,Away,NOR,L 17-48,TE,PruiMy00
,Drew Sample,2.7,Sun,17,18,2024-01-07,27-266,CIN,Home,CLE,W 31-14,TE,SampDr00
,Laviska Shenault Jr.,2.7,Sun,5,5,2023-10-08,25-003,CAR,Away,DET,L 24-42,WR,ShenLa00
,Brenton Strange,2.7,Sun,3,3,2023-09-24,22-271,JAX,Home,HOU,L 17-37,TE,StraBr00
,Pierre Strong,2.7,Sun,3,3,2023-09-24,24-288,CLE,Home,TEN,W 27-3,RB,StroPi00
,Patrick Taylor,2.7,Mon,5,5,2023-10-09,25-163,GNB,Away,LVR,L 13-17,RB,TaylPa01
,Jalen Tolbert,2.7,Thu,12,13,2023-11-30,24-276,DAL,Home,SEA,W 41-35,WR,TolbJa00
,Cole Turner,2.7,Sun,1,1,2023-09-10,23-178,WAS,Home,ARI,W 20-16,TE,TurnCo00
,Marquez Valdes-Scantling,2.7,Sun,8,8,2023-10-29,29-019,KAN,Away,DEN,L 9-24,WR,ValdMa00
,Marquez Valdes-Scantling,2.7,Sun,14,15,2023-12-17,29-068,KAN,Away,NWE,W 27-17,WR,ValdMa00
,Kenneth Walker III,2.7,Sun,8,9,2023-11-05,23-016,SEA,Away,BAL,L 3-37,RB,WalkKe00
,Geno Smith,2.68,Sun,8,9,2023-11-05,33-026,SEA,Away,BAL,L 3-37,QB,SmitGe00
,Bryce Young,2.68,Sun,16,17,2023-12-31,22-159,CAR,Away,JAX,L 0-26,QB,YounBr01
,Israel Abanikanda,2.6,Sun,10,11,2023-11-19,21-045,NYJ,Away,BUF,L 6-32,RB,AbanIs00
,Tyler Allgeier,2.6,Sun,12,13,2023-12-03,23-232,ATL,Away,NYJ,W 13-8,RB,AllgTy00
,Khari Blasingame,2.6,Thu,5,5,2023-10-05,27-096,CHI,Away,WAS,W 40-20,FB,BlasKh00
,Mike Boone,2.6,Sun,7,8,2023-10-29,28-121,HOU,Away,CAR,L 13-15,S,BoonMi00
,Mike Boone,2.6,Sun,9,10,2023-11-12,28-135,HOU,Away,CIN,W 30-27,S,BoonMi00
,Matt Breida,2.6,Sun,12,12,2023-11-26,28-271,NYG,Home,NWE,W 10-7,RB,BreiMa00
,DeAndre Carter,2.6,Sun,3,3,2023-09-24,30-167,LVR,Home,PIT,L 18-23,WR,CartDe02
,Dalvin Cook,2.6,Sun,9,10,2023-11-12,28-094,NYJ,Away,LVR,L 12-16,RB,CookDa01
,Amari Cooper,2.6,Sun,4,4,2023-10-01,29-106,CLE,Home,BAL,L 3-28,WR,CoopAm00
,Clyde Edwards-Helaire,2.6,Thu,6,6,2023-10-12,24-184,KAN,Home,DEN,W 19-8,RB,EdwaCl00
,Zach Ertz,2.6,Sun,3,3,2023-09-24,32-318,ARI,Home,DAL,W 28-16,TE,ErtzZa00
,Noah Fant,2.6,Sun,9,10,2023-11-12,25-357,SEA,Home,WAS,W 29-26,TE,FantNo00
,Luke Farrell,2.6,Sun,5,5,2023-10-08,25-359,JAX,Away,BUF,W 25-20,TE,FarrLu00
,Hayden Hurst,2.6,Sun,6,6,2023-10-15,30-052,CAR,Away,MIA,L 21-42,TE,HursHa00
,Keaontay Ingram,2.6,Sun,8,8,2023-10-29,24-003,ARI,Home,BAL,L 24-31,RB,IngrKe01
,Andrei Iosivas,2.6,Sun,11,12,2023-11-26,24-042,CIN,Home,PIT,L 10-16,WR,IosiAn00
,Marcedes Lewis,2.6,Sun,7,7,2023-10-22,39-156,CHI,Home,LVR,W 30-12,TE,LewiMa00
,Darnell Mooney,2.6,Mon,12,12,2023-11-27,26-029,CHI,Away,MIN,W 12-10,WR,MoonDa00
,Zack Moss,2.6,Sun,9,9,2023-11-05,25-325,IND,Away,CAR,W 27-13,RB,MossZa00
,Jalen Nailor,2.6,Sun,10,10,2023-11-12,24-255,MIN,Home,NOR,W 27-19,WR,NailJa00
,Josh Oliver,2.6,Mon,7,7,2023-10-23,26-216,MIN,Home,SFO,W 22-17,TE,OlivJo00
,K.J. Osborn,2.6,Sun,4,4,2023-10-01,26-113,MIN,Away,CAR,W 21-13,WR,OsboKJ00
,Cade Otton,2.6,Mon,3,3,2023-09-25,24-163,TAM,Home,PHI,L 11-25,TE,OttoCa00
,Samaje Perine,2.6,Sun,12,13,2023-12-03,28-078,DEN,Away,HOU,L 17-22,RB,PeriSa00
,Byron Pringle,2.6,Sun,7,7,2023-10-22,29-339,WAS,Away,NYG,L 7-14,WR,PrinBy00
,Josh Reynolds,2.6,Sun,15,16,2023-12-24,28-311,DET,Away,MIN,W 30-24,WR,ReynJo00
,Wan'Dale Robinson,2.6,Sun,10,10,2023-11-12,22-311,NYG,Away,DAL,L 17-49,WR,RobiWa01
,Curtis Samuel,2.6,Sun,10,10,2023-11-12,27-093,WAS,Away,SEA,L 26-29,WR,SamuCu00
,Boston Scott,2.6,Sun,6,6,2023-10-15,28-171,PHI,Away,NYJ,L 14-20,RB,ScotBo02
,Stephen Sullivan,2.6,Sun,12,13,2023-12-03,27-005,CAR,Away,TAM,L 18-21,TE,SullSt00
,Deven Thompkins,2.6,Mon,3,3,2023-09-25,23-276,TAM,Home,PHI,L 11-25,WR,ThomDe07
,Laquon Treadwell,2.6,Sat,17,18,2024-01-06,28-206,BAL,Home,PIT,L 10-17,WR,TreaLa00
,Kenneth Walker III,2.6,Sun,10,11,2023-11-19,23-030,SEA,Away,LAR,L 16-17,RB,WalkKe00
,Josh Whyle,2.6,Sun,12,13,2023-12-03,24-086,TEN,Home,IND,L 28-31 (OT),TE,WhylJo01
,Jamaal Williams,2.6,Sun,12,13,2023-12-03,28-244,NOR,Home,DET,L 28-33,RB,WillJa06
,Cedrick Wilson Jr.,2.6,Sun,4,4,2023-10-01,27-315,MIA,Away,BUF,L 20-48,WR,WilsCe01
,Brock Wright,2.6,Sun,13,14,2023-12-10,25-013,DET,Away,CHI,L 13-28,TE,WrigBr01
,Ameer Abdullah,2.5,Mon,5,5,2023-10-09,30-118,LVR,Home,GNB,W 17-13,RB,AbduAm00
,Cam Akers,2.5,Sun,6,6,2023-10-15,24-115,MIN,Away,CHI,W 19-13,RB,AkerCa00
,Mo Alie-Cox,2.5,Sun,2,2,2023-09-17,29-363,IND,Away,HOU,W 31-20,TE,AlieMo00
,Andrew Beck,2.5,Sun,8,9,2023-11-05,27-174,HOU,Home,TAM,W 39-37,FB,BeckAn01
,Pharaoh Brown,2.5,Sun,6,6,2023-10-15,29-164,NWE,Away,LVR,L 17-21,TE,BrowPh01
,DeAndre Carter,2.5,Sun,9,9,2023-11-05,30-209,LVR,Home,NYG,W 30-6,WR,CartDe02
,Michael Carter,2.5,Sun,13,13,2023-12-03,24-210,ARI,Away,PIT,W 24-10,RB,CartMi03
,DJ Chark,2.5,Mon,2,2,2023-09-18,26-360,CAR,Home,NOR,L 17-20,WR,CharDJ00
,Chase Claypool,2.5,Sun,3,3,2023-09-24,25-079,CHI,Away,KAN,L 10-41,WR,ClayCh01
,Chase Claypool,2.5,Sun,8,8,2023-10-29,25-114,MIA,Home,NWE,W 31-17,WR,ClayCh01
,Josiah Deguara,2.5,Sun,2,2,2023-09-17,26-215,GNB,Away,ATL,L 24-25,TE,DeguJo00
,Emari Demercado,2.5,Sun,2,2,2023-09-17,24-240,ARI,Home,NYG,L 28-31,RB,DemeEm00
,Chase Edmonds,2.5,Sun,15,16,2023-12-24,27-255,TAM,Home,JAX,W 30-12,RB,EdmoCh00
,Jake Ferguson,2.5,Mon,6,6,2023-10-16,24-271,DAL,Away,LAC,W 20-17,TE,FergJa00
,Royce Freeman,2.5,Sun,17,18,2024-01-07,27-317,LAR,Away,SFO,W 21-20,RB,FreeRo00
,Malik Heath,2.5,Sun,12,13,2023-12-03,23-247,GNB,Home,KAN,W 27-19,WR,HeatMa00
,KhaDarel Hodge,2.5,Sun,3,3,2023-09-24,28-264,ATL,Away,DET,L 6-20,WR,HodgKh00
,Roschon Johnson,2.5,Sun,4,4,2023-10-01,22-243,CHI,Home,DEN,L 28-31,RB,JohnRo07
,Roschon Johnson,2.5,Sun,9,9,2023-11-05,22-278,CHI,Away,NOR,L 17-24,RB,JohnRo07
,Julio Jones,2.5,Mon,10,11,2023-11-20,34-285,PHI,Away,KAN,W 21-17,WR,JoneJu02
,Charlie Kolar,2.5,Sun,14,15,2023-12-17,24-310,BAL,Away,JAX,W 23-7,TE,KolaCh00
,Tucker Kraft,2.5,Thu,4,4,2023-09-28,22-329,GNB,Home,DET,L 20-34,TE,KrafTu00
,Scott Miller,2.5,Sun,15,16,2023-12-24,26-146,ATL,Home,IND,W 29-10,WR,MillSc01
,Darnell Mooney,2.5,Sun,15,16,2023-12-24,26-056,CHI,Home,ARI,W 27-16,WR,MoonDa00
,Dare Ogunbowale,2.5,Sun,12,13,2023-12-03,29-213,HOU,Home,DEN,W 22-17,RB,OgunDa00
,Cade Otton,2.5,Sun,5,6,2023-10-15,24-183,TAM,Home,DET,L 6-20,TE,OttoCa00
,DeVante Parker,2.5,Sun,16,17,2023-12-31,30-345,NWE,Away,BUF,L 21-27,WR,ParkDe01
,Byron Pringle,2.5,Sun,4,4,2023-10-01,29-318,WAS,Away,PHI,L 31-34 (OT),WR,PrinBy00
,Demarcus Robinson,2.5,Sun,9,9,2023-11-05,29-045,LAR,Away,GNB,L 3-20,WR,RobiDe01
,Dalton Schultz,2.5,Sun,7,8,2023-10-29,27-110,HOU,Away,CAR,L 13-15,TE,SchuDa00
,Durham Smythe,2.5,Sun,3,3,2023-09-24,28-046,MIA,Home,DEN,W 70-20,TE,SmytDu00
,Pierre Strong,2.5,Sun,6,7,2023-10-22,24-316,CLE,Away,IND,W 39-38,RB,StroPi00
,Patrick Taylor,2.5,Thu,11,12,2023-11-23,25-208,GNB,Away,DET,W 29-22,RB,TaylPa01
,Kadarius Toney,2.5,Sun,14,15,2023-12-17,24-324,KAN,Away,NWE,W 27-17,WR,ToneKa00
,Tommy Tremble,2.5,Sun,3,3,2023-09-24,23-114,CAR,Away,SEA,L 27-37,TE,TremTo00
,KaVontae Turpin,2.5,Sun,2,2,2023-09-17,27-046,DAL,Home,NYJ,W 30-10,WR,TurpKa00
,Robert Woods,2.5,Sun,9,10,2023-11-12,31-216,HOU,Away,CIN,W 30-27,WR,WoodRo02
,Ryan Tannehill,2.42,Sun,1,1,2023-09-10,35-045,TEN,Away,NOR,L 15-16,QB,TannRy00
,Davis Allen,2.4,Sun,14,15,2023-12-17,22-317,LAR,Home,WAS,W 28-20,TE,AlleDa02
,Rashod Bateman,2.4,Mon,15,16,2023-12-25,24-026,BAL,Away,SFO,W 33-19,WR,BateRa00
,Odell Beckham Jr.,2.4,Sun,14,15,2023-12-17,31-042,BAL,Away,JAX,W 23-7,WR,BeckOd00
,Dalvin Cook,2.4,Sun,6,6,2023-10-15,28-066,NYJ,Home,PHI,W 20-14,RB,CookDa01
,DeeJay Dallas,2.4,Sun,10,11,2023-11-19,25-064,SEA,Away,LAR,L 16-17,RB,DallDe00
,Derius Davis,2.4,Sun,7,8,2023-10-29,23-048,LAC,Home,CHI,W 30-13,WR,DaviDe02
,Derius Davis,2.4,Sat,15,16,2023-12-23,23-103,LAC,Home,BUF,L 22-24,WR,DaviDe02
,Rico Dowdle,2.4,Sun,1,1,2023-09-10,25-088,DAL,Away,NYG,W 40-0,RB,DowdRi01
,Clyde Edwards-Helaire,2.4,Sun,12,13,2023-12-03,24-236,KAN,Away,GNB,L 19-27,RB,EdwaCl00
,Michael Gallup,2.4,Sun,15,16,2023-12-24,27-295,DAL,Away,MIA,L 20-22,WR,GallMi00
,Deonte Harty,2.4,Sun,2,2,2023-09-17,25-287,BUF,Home,LVR,W 38-10,WR,HarrDe07
,Connor Heyward,2.4,Sat,17,18,2024-01-06,24-349,PIT,Away,BAL,W 17-10,TE,HeywCo00
,Austin Hooper,2.4,Sun,12,12,2023-11-26,29-028,LVR,Home,KAN,L 17-31,TE,HoopAu00
,Chuba Hubbard,2.4,Sun,3,3,2023-09-24,24-105,CAR,Away,SEA,L 27-37,RB,HubbCh01
,Lil'Jordan Humphrey,2.4,Mon,9,10,2023-11-13,25-208,DEN,Away,BUF,W 24-22,WR,HumpLi01
,Van Jefferson,2.4,Sun,9,9,2023-11-05,27-102,ATL,Home,MIN,L 28-31,WR,JeffVa00
,Ty Johnson,2.4,Sun,17,18,2024-01-07,26-112,BUF,Away,MIA,W 21-14,RB,JohnTy02
,Aaron Jones,2.4,Thu,4,4,2023-09-28,28-300,GNB,Home,DET,L 20-34,RB,JoneAa00
,Brevin Jordan,2.4,Sun,14,15,2023-12-17,23-154,HOU,Away,TEN,W 19-16 (OT),TE,JordBr00
,Will Mallory,2.4,Sun,12,13,2023-12-03,24-164,IND,Away,TEN,W 31-28 (OT),TE,MallWi00
,Michael Mayer,2.4,Sun,13,14,2023-12-10,22-157,LVR,Home,MIN,L 0-3,TE,MayeMi00
,John Metchie,2.4,Sun,8,9,2023-11-05,23-110,HOU,Home,TAM,W 39-37,WR,MetcJo00
,Elijah Mitchell,2.4,Sun,10,11,2023-11-19,25-201,SFO,Home,TAM,W 27-14,RB,MitcEl00
,Rondale Moore,2.4,Sun,2,2,2023-09-17,23-100,ARI,Home,NYG,L 28-31,WR,MoorRo02
,DeVante Parker,2.4,Sun,8,8,2023-10-29,30-282,NWE,Away,MIA,L 17-31,WR,ParkDe01
,Rashaad Penny,2.4,Thu,2,2,2023-09-14,27-224,PHI,Home,MIN,W 34-28,RB,PennRa00
,Adam Prentice,2.4,Sun,16,17,2023-12-31,26-349,NOR,Away,TAM,W 23-13,FB,PrenAd00
,MyCole Pruitt,2.4,Sun,16,17,2023-12-31,31-282,ATL,Away,CHI,L 17-37,TE,PruiMy00
,Brock Purdy,2.4,Mon,15,16,2023-12-25,23-363,SFO,Home,BAL,L 19-33,QB,PurdBr00
,Patrick Ricard,2.4,Sun,4,4,2023-10-01,29-127,BAL,Away,CLE,W 28-3,FB,RicaPa00
,Drew Sample,2.4,Sun,13,14,2023-12-10,27-238,CIN,Home,IND,W 34-14,TE,SampDr00
,Dalton Schultz,2.4,Sun,1,1,2023-09-10,27-061,HOU,Away,BAL,L 9-25,TE,SchuDa00
,Ihmir Smith-Marsette,2.4,Sun,11,12,2023-11-26,24-089,CAR,Away,TEN,L 10-17,WR,SmitIh00
,JuJu Smith-Schuster,2.4,Sun,4,4,2023-10-01,26-313,NWE,Away,DAL,L 3-38,WR,SmitJu00
,Rhamondre Stevenson,2.4,Sun,5,5,2023-10-08,25-227,NWE,Home,NOR,L 0-34,RB,StevRh00
,Jack Stoll,2.4,Sun,11,12,2023-11-26,25-302,PHI,Home,BUF,W 37-34 (OT),TE,StolJa00
,Stephen Sullivan,2.4,Sun,14,15,2023-12-17,27-019,CAR,Home,ATL,W 9-7,TE,SullSt00
,Deven Thompkins,2.4,Sun,6,7,2023-10-22,23-303,TAM,Home,ATL,L 13-16,WR,ThomDe07
,Robert Tonyan,2.4,Sun,15,16,2023-12-24,29-238,CHI,Home,ARI,W 27-16,TE,TonyRo00
,Quez Watkins,2.4,Sun,5,5,2023-10-08,25-121,PHI,Away,LAR,W 23-14,WR,WatkQu00
,Trayveon Williams,2.4,Sun,2,2,2023-09-17,25-334,CIN,Home,BAL,L 24-27,RB,WillTr06
,Ameer Abdullah,2.3,Sun,12,12,2023-11-26,30-166,LVR,Home,KAN,L 17-31,RB,AbduAm00
,Raheem Blackshear,2.3,Thu,9,10,2023-11-09,24-157,CAR,Away,CHI,L 13-16,RB,BlacRa00
,Zach Charbonnet,2.3,Sun,8,9,2023-11-05,22-301,SEA,Away,BAL,L 3-37,RB,CharZa00
,Nico Collins,2.3,Sun,13,14,2023-12-10,24-266,HOU,Away,NYJ,L 6-30,WR,CollNi00
,Brandin Cooks,2.3,Sun,5,5,2023-10-08,30-013,DAL,Away,SFO,L 10-42,WR,CookBr00
,Dalvin Cook,2.3,Sun,5,5,2023-10-08,28-059,NYJ,Away,DEN,W 31-21,RB,CookDa01
,River Cracraft,2.3,Sun,3,3,2023-09-24,28-327,MIA,Home,DEN,W 70-20,WR,CracRi00
,Clyde Edwards-Helaire,2.3,Sun,4,4,2023-10-01,24-173,KAN,Away,NYJ,W 23-20,RB,EdwaCl00
,Michael Gallup,2.3,Thu,11,12,2023-11-23,27-264,DAL,Home,WAS,W 45-10,WR,GallMi00
,Derrick Gore,2.3,Sun,11,11,2023-11-19,28-341,WAS,Home,NYG,L 19-31,RB,GoreDe00
,Kylen Granson,2.3,Sun,16,17,2023-12-31,25-279,IND,Home,LVR,W 23-20,TE,GranKy00
,C.J. Ham,2.3,Mon,12,12,2023-11-27,30-128,MIN,Home,CHI,L 10-12,FB,HamxC.00
,Malik Heath,2.3,Sun,16,17,2023-12-31,23-275,GNB,Away,MIN,W 33-10,WR,HeatMa00
,Justice Hill,2.3,Sun,14,15,2023-12-17,26-033,BAL,Away,JAX,W 23-7,RB,HillJu00
,Lil'Jordan Humphrey,2.3,Sun,11,12,2023-11-26,25-221,DEN,Home,CLE,W 29-12,WR,HumpLi01
,Alec Ingold,2.3,Mon,13,14,2023-12-11,27-155,MIA,Home,TEN,L 27-28,FB,IngoAl01
,Van Jefferson,2.3,Sun,11,12,2023-11-26,27-123,ATL,Home,NOR,W 24-15,WR,JeffVa00
,Van Jefferson,2.3,Sun,15,16,2023-12-24,27-151,ATL,Home,IND,W 29-10,WR,JeffVa00
,Velus Jones Jr.,2.3,Sun,14,15,2023-12-17,26-220,CHI,Away,CLE,L 17-20,WR,JoneVe00
,Dalton Kincaid,2.3,Sun,3,3,2023-09-24,23-341,BUF,Away,WAS,W 37-3,TE,KincDa00
,Charlie Kolar,2.3,Thu,11,11,2023-11-16,24-279,BAL,Home,CIN,W 34-20,TE,KolaCh00
